,wavelength,R_LL,R_RR,R_pp,R_sp
240,6.007518796992481e-07,1.2723477755037128e-08,9.81071528907125e-05,2.6881908912506703e-05,2.4742423631820505e-05
241,6.020050125313283e-07,3.68855615956787e-05,0.00010471343619582386,2.363775841434757e-05,5.022350937873592e-05
242,6.032581453634085e-07,0.0001409559152854044,0.00011051335678613565,3.578386268596111e-05,9.272180981513136e-05
243,6.045112781954887e-07,0.00030581732188730804,0.00011541368664604908,6.204774787922248e-05,0.00015031793411328037
244,6.057644110275689e-07,0.0005243474036564452,0.00011933968274808098,0.00010098294391384043,0.00022092709719929212
245,6.070175438596492e-07,0.0007888868007035088,0.00012223581619339152,0.0001510071521866309,0.0003023489448125429
246,6.082706766917293e-07,0.0010914149649765507,0.0001240661256879967,0.00021044004875116952,0.00039231598548982474
247,6.095238095238095e-07,0.0014237194369101092,0.00012481420732686127,0.000277539981941007,0.000488539724823429
248,6.107769423558897e-07,0.0017775557219948024,0.00012448285859784186,0.00035053892683911133,0.0005887537399565351
249,6.120300751879699e-07,0.002144795402345895,0.0001230933997455351,0.00042767516724942115,0.000690753080468567
250,6.132832080200501e-07,0.002517560637299956,0.00012068470010602196,0.0005072232844750688,0.0007924295296592323
251,6.145363408521303e-07,0.0028883437091588105,0.00011731194070999435,0.0005875211375081817,0.0008918024027008442
252,6.157894736842105e-07,0.003250110740995515,0.00011304514734493913,0.0006669936181923016,0.00098704469112372
253,6.170426065162907e-07,0.0035963891422343863,0.00010796753037077272,0.00074417305533694,0.0010765044836062497
254,6.182957393483709e-07,0.003921338717451154,0.00010217366891573067,0.0008177162222024546,0.001158721699058972
255,6.19548872180451e-07,0.004219806700767622,9.576757767353514e-05,0.0008864179714797628,0.001232440258474307
256,6.208020050125312e-07,0.004487367251500533,8.886069441731845e-05,0.0009492215807150341,0.0012966158967319644
257,6.220551378446114e-07,0.004720346167860374,8.156982559453483e-05,0.0010052259393819201,0.0013504198749651065
258,6.233082706766916e-07,0.004915831747806366,7.401508602299466e-05,0.001053689747174664,0.001393238899174735
259,6.245614035087719e-07,0.005071672854172468,6.631786684113759e-05,0.0010940329224946174,0.0014246715828819972
260,6.258145363408521e-07,0.005186465330199032,5.8598863536954187e-05,0.001125835441601877,0.001444521812289336
261,6.270676691729323e-07,0.005259527967215692,5.097619316449753e-05,0.001148833843611052,0.0014527893833519933
262,6.283208020050125e-07,0.005290869253960513,4.356362682503671e-05,0.0011629156455199513,0.0014496582829957594
263,6.295739348370928e-07,0.00528114614211406,3.646896021228259e-05,0.0011681119157933141,0.0014354829830244646
264,6.30827067669173e-07,0.005231616049732757,2.9792541571089757e-05,0.0011645882555816605,0.0014107731064639277
265,6.320802005012532e-07,0.005144083297458059,2.3625972862338853e-05,0.0011526344342221095,0.001376176813425025
